event_id,name,status,time,yes_rsvp_count,group_urlname
242795827,Perspective Art Workshop,past,2017-08-26 05:30:00,2,NukkadCafe
242795699,Game of Thrones s07 Finale - The Dragon and The Wolf,past,2017-08-28 02:00:00,2,NukkadCafe
242795615,The Dapper Room - Standup Comedy Open Mic,past,2017-08-29 14:30:00,3,NukkadCafe
243120474,Acrylic painting with 3D Lining,past,2017-09-07 07:30:00,2,NukkadCafe
243137468,Perspective Art Workshop,past,2017-09-09 05:30:00,5,NukkadCafe
243137692,Liquid Art Workshop,past,2017-09-10 08:30:00,6,NukkadCafe
243137538,The Dapper Room - Standup Comedy Open Mic,past,2017-09-12 14:30:00,11,NukkadCafe
243137749,Rubaroo,past,2017-09-14 12:30:00,6,NukkadCafe
243367230,Dot Painting,past,2017-09-16 09:00:00,1,NukkadCafe
243367475,Kettle and Decorative Plate Painting,past,2017-09-17 05:00:00,2,NukkadCafe
243411447,Kavi Katta - Poetry Recitation,past,2017-09-17 12:30:00,2,NukkadCafe
243542627,Layered Sospeso Art Workshop,past,2017-09-23 05:30:00,2,NukkadCafe
243542581,Serene Lotus Buddha Painting Workshop,past,2017-09-23 09:00:00,1,NukkadCafe
243542721,Fabric Decopage Workshop,past,2017-09-24 05:30:00,1,NukkadCafe
243843493,Stand-up Comedy Night Open Mic,past,2017-10-03 14:30:00,1,NukkadCafe
243916750,Fabric Painting Workshop,past,2017-10-08 04:30:00,1,NukkadCafe
243916787,Pebble Art Workshop,past,2017-10-08 09:30:00,1,NukkadCafe
243917325,Stand-up Comedy Night Open Mic,past,2017-10-24 14:30:00,16,NukkadCafe
244507166,Halloween Hurray,past,2017-10-27 12:30:00,1,NukkadCafe
244507502,Halloween Party,past,2017-10-28 10:30:00,1,NukkadCafe
244507149,Stand-up Comedy Night Open Mic,past,2017-10-31 14:30:00,9,NukkadCafe
244743353,Mandala Art Workshop,past,2017-11-04 05:30:00,1,NukkadCafe
244743333,Stand-up Comedy Night Open Mic,past,2017-11-07 14:30:00,10,NukkadCafe
244887736,Heritage India - Creative Map Making Workshop,past,2017-11-11 10:30:00,1,NukkadCafe
244918348,“Bollywood acoustic night” with a flavour of “Live Santoor” - by Anunaad Dalvi,past,2017-11-11 14:00:00,3,NukkadCafe
245068792,Stand-up Comedy Night Open Mic,past,2017-11-14 15:00:00,8,NukkadCafe
245162017,Creative Mandala and Doodle Art Fusion Workshop,past,2017-11-18 05:30:00,1,NukkadCafe
245162187,3D Calligraphy Workshop,past,2017-11-19 05:30:00,1,NukkadCafe
245162326,Laughember Week 3 - Stand-up Comedy Night Open Mic,past,2017-11-21 15:00:00,5,NukkadCafe
245356413,3D Doodling Workshop,past,2017-11-25 05:30:00,1,NukkadCafe
245356623,Calligraphy Workshop,past,2017-11-26 05:30:00,1,NukkadCafe
245430587,Laughember Week 4 - Stand-up Comedy Night Open Mic,past,2017-11-28 15:00:00,6,NukkadCafe
245549233,3D Doodling Workshop,past,2017-12-02 05:30:00,1,NukkadCafe
245549330,Calligraphy Workshop,past,2017-12-03 05:30:00,1,NukkadCafe
245696474,Archaeology 101 - Become an Archaeological Explorer,past,2017-12-09 10:30:00,1,NukkadCafe
245885365,3D Doodling Workshop,past,2017-12-16 05:30:00,1,NukkadCafe
245885889,Clay Sculpture Workshop - Art Experience,past,2017-12-17 04:30:00,1,NukkadCafe
245886529,Sunday Art Experience,past,2017-12-17 04:30:00,3,NukkadCafe
245885389,3D Calligraphy Workshop,past,2017-12-17 05:30:00,1,NukkadCafe
245886153,Acrylic Painting Workshop,past,2017-12-17 08:30:00,3,NukkadCafe
245885636,Drum Circle - Open to All,past,2017-12-17 13:30:00,8,NukkadCafe
246095877,Parallel Pen Calligraphy Workshop,past,2017-12-23 07:30:00,1,NukkadCafe
246096595,"Chritmas Carol with Vineet, Albert and Roger",past,2017-12-23 11:30:00,1,NukkadCafe
246437661,Selfie to Self Expression,past,2018-01-06 04:30:00,3,NukkadCafe
246437748,Parallel Pen Calligraphy Workshop,past,2018-01-06 07:30:00,2,NukkadCafe
246437861,Inwards Journey,past,2018-01-07 07:30:00,2,NukkadCafe
rgbffpyxcbnb,Stand-up Comedy Night,past,2018-01-10 15:00:00,1,NukkadCafe
gpmpfpyxcbvb,Tuesday Tunes - Acoustic Live Music,past,2018-01-16 14:00:00,4,NukkadCafe
rgbffpyxcbwb,Stand-up Comedy Night,past,2018-01-17 15:00:00,5,NukkadCafe
246870580,Parallel Pen Calligraphy Workshop,past,2018-01-20 07:30:00,1,NukkadCafe
246804040,Board gaming session with Game Geekers,past,2018-01-21 10:30:00,2,NukkadCafe
gpmpfpyxcbfc,Tuesday Tunes - Acoustic Live Music,past,2018-01-23 14:00:00,1,NukkadCafe
rgbffpyxcbgc,Stand-up Comedy Night,past,2018-01-24 15:00:00,4,NukkadCafe
247090415,Hand Lettering Art Workshop,past,2018-01-26 05:30:00,1,NukkadCafe
246971436,Poetry Open Mic- Pune | Poets' Meetup | Nojoto ,past,2018-01-26 10:30:00,3,NukkadCafe
247090075,Friday Frets - Acoustic Live Music,past,2018-01-26 14:00:00,2,NukkadCafe
gpmpfpyxcbnc,Tuesday Tunes - Acoustic Live Music,past,2018-01-30 14:00:00,5,NukkadCafe
rgbffpyxcbpc,Stand-up Comedy Night,past,2018-01-31 15:00:00,2,NukkadCafe
247237790,Board gaming session with Game Geekers,past,2018-02-04 10:30:00,7,NukkadCafe
rgbffpyxdbkb,Stand-up Comedy Night,past,2018-02-07 15:00:00,11,NukkadCafe
247472302,Parallel Pen Calligraphy Workshop,past,2018-02-10 05:30:00,1,NukkadCafe
247549648,Decoupage Table Clock Making Workshop,past,2018-02-10 05:30:00,1,NukkadCafe
247091225,Pune Heritage Festival 2018 - History of Coins,past,2018-02-10 08:30:00,2,NukkadCafe
247091344,Pune Heritage Festival 2018 - Poetry Open Mic,past,2018-02-10 12:30:00,6,NukkadCafe
247092309,Pune Heritage Festival 2018 - Warli Painting on Terracotta Plate Workshop,past,2018-02-11 07:30:00,2,NukkadCafe
247149604,Pune Heritage Festival 2018 - Archaeological Excavation Simulation Workshop ,past,2018-02-11 10:30:00,3,NukkadCafe
gpmpfpyxdbrb,Tuesday Tunes - Acoustic Live Music,past,2018-02-13 14:00:00,7,NukkadCafe
rgbffpyxdbsb,Stand-up Comedy Night,past,2018-02-14 15:00:00,6,NukkadCafe
247149793,Pune Heritage Festival 2018 - Coffee Mural Workshop - Shaniwar Wada,past,2018-02-17 07:30:00,2,NukkadCafe
247150112,Pune Heritage Festival 2018 - Historic Map Making Workshop ,past,2018-02-17 10:30:00,3,NukkadCafe
gpmpfpyxdbbc,Tuesday Tunes - Acoustic Live Music,past,2018-02-20 14:00:00,5,NukkadCafe
rgbffpyxdbcc,Stand-up Comedy Night,past,2018-02-21 15:00:00,2,NukkadCafe
247899352,Pune's 1st Misal Pop-Up by Damodar P30,past,2018-02-24 02:30:00,3,NukkadCafe
gpmpfpyxdbkc,Tuesday Tunes - Acoustic Live Music,past,2018-02-27 14:00:00,6,NukkadCafe
248186150,Decoupage Workshop,past,2018-02-28 05:30:00,1,NukkadCafe
rgbffpyxdblc,Stand-up Comedy Night,past,2018-02-28 15:00:00,6,NukkadCafe
rgbffpyxfbkb,Stand-up Comedy Night,past,2018-03-07 15:00:00,4,NukkadCafe
248530817,Layered Sospeso Workshop,past,2018-03-09 05:30:00,1,NukkadCafe
rzjjlpyxfbmb,Friday Frets - Acoustic Live Music,past,2018-03-09 14:00:00,1,NukkadCafe
248530871,Parallel Pen Calligraphy Workshop,past,2018-03-10 07:30:00,1,NukkadCafe
248531728,3D Calligraphy Workshop,past,2018-03-11 04:30:00,1,NukkadCafe
248531770,Shouldn't Be Saying This - A Stand-Up show by Neelaksh Mathur,past,2018-03-11 14:30:00,3,NukkadCafe
rgbffpyxfbsb,Stand-up Comedy Night,past,2018-03-14 15:00:00,11,NukkadCafe
rzjjlpyxfbvb,Friday Frets - Acoustic Live Music,past,2018-03-17 14:00:00,2,NukkadCafe
qdshmpyxfbcc,Stand-up Comedy Night,past,2018-03-21 15:00:00,3,NukkadCafe
rzjjlpyxfbfc,Friday Frets - Acoustic Live Music,past,2018-03-23 14:00:00,3,NukkadCafe
qdshmpyxfblc,Stand-up Comedy Night,past,2018-03-28 15:00:00,6,NukkadCafe
249220464,Mix Media Art Workshop,past,2018-03-30 05:30:00,1,NukkadCafe
rzjjlpyxfbnc,Friday Frets - Acoustic Live Music,past,2018-03-30 14:00:00,4,NukkadCafe
249220579,Relief Mural Art Workshop,past,2018-03-31 05:30:00,1,NukkadCafe
249187837,Finger Painting Party,past,2018-03-31 10:00:00,3,NukkadCafe
qdshmpyxgbgb,Stand-up Comedy Night,past,2018-04-04 15:00:00,7,NukkadCafe
rzjjlpyxgbjb,Friday Frets - Acoustic Live Music,past,2018-04-06 14:00:00,6,NukkadCafe
qdshmpyxgbpb,Stand-up Comedy Night,past,2018-04-11 15:00:00,4,NukkadCafe
rzjjlpyxgbrb,Friday Frets - Acoustic Live Music,past,2018-04-13 14:00:00,7,NukkadCafe
249706285,Knife Painting Workshop for Kids,past,2018-04-15 05:30:00,1,NukkadCafe
249636194,Let's become conscious beings!,past,2018-04-15 12:30:00,6,NukkadCafe
qdshmpyxgbxb,Stand-up Comedy Night,past,2018-04-18 15:00:00,1,NukkadCafe
249895077,The Art of Photo Transfer,past,2018-04-19 05:30:00,1,NukkadCafe
249895119,Layered Sospeso,past,2018-04-22 05:30:00,1,NukkadCafe
249940543,Let's become conscious beings!,past,2018-04-22 13:00:00,2,NukkadCafe
gtvtppyxgbfc,Westworld Season 2,past,2018-04-23 02:30:00,2,NukkadCafe
gtvtppyxgbnc,Westworld Season 2,past,2018-04-30 02:30:00,3,NukkadCafe
236959171,Fantastic Opportunity with Well Established Multi-National Co without Investment,past,2017-01-18 05:30:00,3,job-business-opportunities
237043162,Fantastic Opportunity with Well Established Multi-National Co without Investment,past,2017-01-20 05:30:00,5,job-business-opportunities
237062965,Fantastic Opportunity with Well Established Multi-National Co without Investment,past,2017-01-23 05:30:00,9,job-business-opportunities
237131392,Fantastic Opportunity with Well Established Multi-National Co without Investment,past,2017-01-25 05:30:00,3,job-business-opportunities
237782509,Fantastic Opportunity with Well Established Multi-National Co without Investment,past,2017-02-18 05:30:00,2,job-business-opportunities
237823466,Fantastic Opportunity with Well Established Multi-National Co without Investment,past,2017-02-20 05:30:00,2,job-business-opportunities
237951292,Fantastic Opportunity with Well Established Multi-National Co without Investment,past,2017-02-24 12:30:00,1,job-business-opportunities
237951318,Fantastic Opportunity with Well Established Multi-National Co without Investment,past,2017-02-26 02:30:00,4,job-business-opportunities
238021349,Fantastic Opportunity with Well Established Multi-National Co without Investment,past,2017-02-27 12:30:00,1,job-business-opportunities
238108105,Fantastic Opportunity with Well Established Multi-National Co without Investment,past,2017-03-03 05:30:00,2,job-business-opportunities
237842976,Fantastic Opportunity with Well Established Multi-National Co without Investment,past,2017-03-07 05:30:00,12,job-business-opportunities
238259372,An opportunity to earn Additional Income with MNC-Products Available Online,past,2017-03-08 09:30:00,1,job-business-opportunities
238263027,An opportunity to earn Additional Income with MNC-Products Available Online,past,2017-03-09 05:30:00,1,job-business-opportunities
238405542,Fantastic Opportunity with Well Established Multi-National Co without Investment,past,2017-03-15 05:30:00,3,job-business-opportunities
238509416,Business Opportunity with No Starting Cost,past,2017-03-19 05:30:00,6,job-business-opportunities
238552424,Business Opportunity with No Starting Cost,past,2017-03-22 13:30:00,2,job-business-opportunities
238737274,Are you satisfied with the GROWTH of your Income?,past,2017-03-29 13:30:00,6,job-business-opportunities
238739434,How you can start growing your income and giving quality time to your family!,past,2017-03-29 13:30:00,1,job-business-opportunities
238819126,Are you satisfied with the GROWTH of your Income?,past,2017-04-01 04:30:00,4,job-business-opportunities
238819199,Are you satisfied with the GROWTH of your Income?,past,2017-04-05 13:30:00,3,job-business-opportunities
238985345,Are you satisfied with the GROWTH of your Income?,past,2017-04-09 04:00:00,4,job-business-opportunities
242852517,"How to collect payment through Whatsapp, Linkedin, Facebook, E-Mail etc.",past,2017-08-28 05:30:00,3,job-business-opportunities
wjgmsnywmbmb,Attend Baner Toastmasters Club Saturday Chapter Meeting,past,2017-09-09 11:15:00,5,job-business-opportunities
wjgmsnywmbvb,Attend Baner Toastmasters Club Saturday Chapter Meeting,past,2017-09-16 11:15:00,3,job-business-opportunities
wjgmsnywmbfc,Attend Baner Toastmasters Club Saturday Chapter Meeting,past,2017-09-23 11:15:00,4,job-business-opportunities
wjgmsnywmbnc,Attend Baner Toastmasters Club Saturday Chapter Meeting,past,2017-09-30 11:15:00,3,job-business-opportunities
243874855,Learn about developing Promotional and Commercial Videos in a Easy Manner,past,2017-10-04 05:30:00,4,job-business-opportunities
243913553,Learn about developing Promotional and Commercial Videos in a Easy Manner,past,2017-10-06 05:30:00,1,job-business-opportunities
wjgmsnywnbsb,Attend Baner Toastmasters Club Saturday Chapter Meeting,past,2017-10-14 11:15:00,14,job-business-opportunities
wjgmsnywnblc,Attend Baner Toastmasters Club Saturday Chapter Meeting,past,2017-10-28 11:15:00,7,job-business-opportunities
wjgmsnywpbpb,Attend Baner Toastmasters Club Saturday Chapter Meeting,past,2017-11-11 11:15:00,15,job-business-opportunities
wjgmsnywpbxb,Attend Baner Toastmasters Club Saturday Chapter Meeting,past,2017-11-18 11:15:00,15,job-business-opportunities
wjgmsnywpbhc,Attend Baner Toastmasters Club Saturday Chapter Meeting,past,2017-11-25 11:15:00,13,job-business-opportunities
wjgmsnywqbdb,Attend Baner Toastmasters Club Saturday Chapter Meeting,past,2017-12-02 11:15:00,11,job-business-opportunities
wjgmsnywqbmb,Attend Baner Toastmasters Club Saturday Chapter Meeting,past,2017-12-09 11:15:00,15,job-business-opportunities
wjgmsnywqbvb,Attend Baner Toastmasters Club Saturday Chapter Meeting,past,2017-12-16 11:15:00,15,job-business-opportunities
fzcscpywqbfc,Attend Baner Toastmasters Club Saturday Chapter Meeting,past,2017-12-23 11:00:00,14,job-business-opportunities
qbqfdpywqbnc,Attend Baner Toastmasters Club Saturday Meeting-Communication-Leadership Skills,past,2017-12-30 11:00:00,19,job-business-opportunities
qbqfdpyxcbjb,Attend Baner Toastmasters Club Saturday Meeting-Communication-Leadership Skills,past,2018-01-06 11:00:00,14,job-business-opportunities
qbqfdpyxcbrb,Attend Baner Toastmasters Club Saturday Meeting-Communication-Leadership Skills,past,2018-01-13 11:00:00,15,job-business-opportunities
qbqfdpyxcbkc,Attend Baner Toastmasters Club Saturday Meeting-Communication-Leadership Skills,past,2018-01-27 11:00:00,23,job-business-opportunities
qbqfdpyxdbfb,Attend Baner Toastmasters Club Saturday Meeting-Communication-Leadership Skills,past,2018-02-03 11:00:00,20,job-business-opportunities
qbqfdpyxdbnb,Attend Baner Toastmasters Club Saturday Meeting-Communication-Leadership Skills,past,2018-02-10 11:00:00,14,job-business-opportunities
247797420,Learn Video Editing to promote Products and Services and create Tutorials,past,2018-02-15 04:00:00,1,job-business-opportunities
qbqfdpyxdbwb,Attend Baner Toastmasters Club Saturday Meeting-Communication-Leadership Skills,past,2018-02-17 11:00:00,15,job-business-opportunities
qbqfdpyxdbgc,Attend Baner Toastmasters Club Saturday Meeting-Communication-Leadership Skills,past,2018-02-24 11:00:00,20,job-business-opportunities
cxngkpyxdbjc,Learn Video Editing to promote Products and Services and create Tutorials,past,2018-02-26 05:30:00,3,job-business-opportunities
qbqfdpyxfbfb,Attend Baner Toastmasters Club Saturday Meeting-Communication-Leadership Skills,past,2018-03-03 11:00:00,9,job-business-opportunities
fnftkpyxfbhb,"Create Videos, Tutorials & Learn Video Editing to promote Products and Services",past,2018-03-05 05:30:00,8,job-business-opportunities
xlftkpyxfbkb,"Create Videos, Tutorials & Learn Video Editing to promote Products and Services",past,2018-03-07 05:30:00,4,job-business-opportunities
qbqfdpyxfbnb,Attend Baner Toastmasters Club Saturday Meeting-Communication-Leadership Skills,past,2018-03-10 11:00:00,12,job-business-opportunities
fnftkpyxfbqb,"Create Videos, Tutorials & Learn Video Editing to promote Products and Services",past,2018-03-12 05:30:00,4,job-business-opportunities
xlftkpyxfbsb,"Create Videos, Tutorials & Learn Video Editing to promote Products and Services",past,2018-03-14 05:30:00,8,job-business-opportunities
qbqfdpyxfbwb,Attend Baner Toastmasters Club Saturday Meeting-Communication-Leadership Skills,past,2018-03-17 11:00:00,5,job-business-opportunities
247118879,Attend Interactive Workshop on Personality Development & Communication Skills,past,2018-03-18 03:30:00,7,job-business-opportunities
fnftkpyxfbzb,"Create Videos, Tutorials & Learn Video Editing to promote Products and Services",past,2018-03-19 05:30:00,4,job-business-opportunities
xlftkpyxfbcc,"Create Videos, Tutorials & Learn Video Editing to promote Products and Services",past,2018-03-21 05:30:00,8,job-business-opportunities
qbqfdpyxfbgc,Attend Baner Toastmasters Club Saturday Meeting-Communication-Leadership Skills,past,2018-03-24 11:00:00,8,job-business-opportunities
fnftkpyxfbjc,"Create Videos, Tutorials & Learn Video Editing to promote Products and Services",past,2018-03-26 05:30:00,1,job-business-opportunities
xlftkpyxfblc,"Create Videos, Tutorials & Learn Video Editing to promote Products and Services",past,2018-03-28 05:30:00,12,job-business-opportunities
qbqfdpyxfbpc,Attend Baner Toastmasters Club Saturday Meeting-Communication-Leadership Skills,past,2018-03-31 11:00:00,16,job-business-opportunities
fnftkpyxgbdb,"Create Videos, Tutorials & Learn Video Editing to promote Products and Services",past,2018-04-02 05:30:00,1,job-business-opportunities
xlftkpyxgbgb,"Create Videos, Tutorials & Learn Video Editing to promote Products and Services",past,2018-04-04 05:30:00,1,job-business-opportunities
qbqfdpyxgbkb,Attend Baner Toastmasters Club Saturday Meeting-Communication-Leadership Skills,past,2018-04-07 11:00:00,11,job-business-opportunities
fnftkpyxgbmb,"Create Videos, Tutorials & Learn Video Editing to promote Products and Services",past,2018-04-09 05:30:00,1,job-business-opportunities
xlftkpyxgbpb,"Create Videos, Tutorials & Learn Video Editing to promote Products and Services",past,2018-04-11 05:30:00,2,job-business-opportunities
srtrnpyxgbrb,"Camtasia9 Workshop for Creating Tutorials,Screen-cast,Live Action & Promo Videos",past,2018-04-13 13:30:00,1,job-business-opportunities
qbqfdpyxgbsb,Attend Baner Toastmasters Club Saturday Meeting-Communication-Leadership Skills,past,2018-04-14 11:00:00,4,job-business-opportunities
fnftkpyxgbvb,"Create Videos, Tutorials & Learn Video Editing to promote Products and Services",past,2018-04-16 05:30:00,1,job-business-opportunities
wsfvppyxgbbc,"Learn to Create Educational Videos, Make Promos, Ads, Record Screen Activities",past,2018-04-20 13:30:00,1,job-business-opportunities
qbqfdpyxgbcc,Attend Baner Toastmasters Club Saturday Meeting-Communication-Leadership Skills,past,2018-04-21 11:00:00,10,job-business-opportunities
lwfvppyxgbfc,"Learn to Create Educational Videos, Make Promos, Ads, Record Screen Activities",past,2018-04-23 05:30:00,2,job-business-opportunities
kbgvppyxgbhc,"Learn to Create Educational Videos, Make Promos, Ads, Record Screen Activities",past,2018-04-25 05:30:00,1,job-business-opportunities
wsfvppyxgbkc,"Learn to Create Educational Videos, Make Promos, Ads, Record Screen Activities",past,2018-04-27 13:30:00,7,job-business-opportunities
qbqfdpyxgblc,Attend Baner Toastmasters Club Saturday Meeting-Communication-Leadership Skills,past,2018-04-28 11:00:00,9,job-business-opportunities
lwfvppyxgbnc,"Learn to Create Educational Videos, Make Promos, Ads, Record Screen Activities",past,2018-04-30 05:30:00,1,job-business-opportunities
236039792,Growth Hacking Talk Series,past,2017-01-10 11:30:00,20,THE-DAFTAR-COWORKING
236633723,"BILL CLERICO “Unleashed”– CEO/Founder WePay, Raised $74M, All Before Turning 30!",past,2017-01-12 02:45:00,5,THE-DAFTAR-COWORKING
237605558,Branding Hustle,past,2017-02-17 11:30:00,20,THE-DAFTAR-COWORKING
237734197,Visual Thinking Workshop,past,2017-02-21 11:30:00,9,THE-DAFTAR-COWORKING
238209490,Brainathon - A Meet up to brainstorm ideas!!,past,2017-03-15 11:30:00,7,THE-DAFTAR-COWORKING
238034244,Sports Entrepreneurship Meetup 1.0,past,2017-03-17 11:30:00,12,THE-DAFTAR-COWORKING
238033788,Microsoft Azure Active Directory Workshop!!,past,2017-03-18 05:30:00,15,THE-DAFTAR-COWORKING
238324709,"The World of Bots, Messenger & More",past,2017-03-22 11:30:00,24,THE-DAFTAR-COWORKING
238034061,Software Testing - Unknown but Important!!,past,2017-03-31 10:30:00,22,THE-DAFTAR-COWORKING
239154183,Create an Engaging Chat Bot,past,2017-04-21 11:30:00,10,THE-DAFTAR-COWORKING
239294766,CLOUDBREEZE – Simplifying Cloud and Containers,past,2017-04-25 11:30:00,9,THE-DAFTAR-COWORKING
239294933,UX Booth by Crive Design Studio,past,2017-04-28 05:30:00,6,THE-DAFTAR-COWORKING
240109256,Let's talk GST!!,past,2017-05-26 11:30:00,12,THE-DAFTAR-COWORKING
240757582,Introduction to Data Visualization,past,2017-06-23 12:00:00,17,THE-DAFTAR-COWORKING
241088476,Workshop: Intro to Remote Sensing with Land use Classification,past,2017-07-01 10:30:00,3,THE-DAFTAR-COWORKING
241145989,"MeetUp Azure Cloud Governance, Security and Compliance",past,2017-07-08 05:30:00,25,THE-DAFTAR-COWORKING
241359083,SLP EVENT,past,2017-07-08 10:30:00,5,THE-DAFTAR-COWORKING
241331671,The Power of Power Business Intelligence - A Hands-On Experience,past,2017-07-12 12:30:00,15,THE-DAFTAR-COWORKING
241557812,Funding Fundas for Businesses,past,2017-07-19 10:30:00,25,THE-DAFTAR-COWORKING
241785288,Creative Catch Up,past,2017-07-22 11:30:00,7,THE-DAFTAR-COWORKING
241998581,"""Brainathon - A Meet up to brainstorm ideas!!""",past,2017-08-02 12:30:00,11,THE-DAFTAR-COWORKING
242306535,Deep Dive in B-Plans of Successful Startups,past,2017-08-11 10:30:00,22,THE-DAFTAR-COWORKING
242462674,Brainathon - A Meet up to brainstorm ideas!!,past,2017-08-18 12:00:00,16,THE-DAFTAR-COWORKING
242462730,Samuchit Envirotech: Enabling Sustainability,past,2017-08-19 08:30:00,3,THE-DAFTAR-COWORKING
243087067,Brainathon - A Meet up to brainstorm ideas!!,past,2017-09-08 12:30:00,5,THE-DAFTAR-COWORKING
243170068,Learn Launch Strategies and Use of Digital Marketing Automation,past,2017-09-15 10:30:00,19,THE-DAFTAR-COWORKING
243271348,Workshops on Samuchit Lifestyle Workshop and Carbon Footprint,past,2017-09-16 08:30:00,2,THE-DAFTAR-COWORKING
243461699,Brainathon - A Meet up to brainstorm ideas!!,past,2017-09-22 12:30:00,8,THE-DAFTAR-COWORKING
243516202,"Power of Public Speaking by Group Captain Nitin Welde, Air Force Veteran",past,2017-09-27 11:30:00,7,THE-DAFTAR-COWORKING
243877102,Are you building a Sustainable Brand?,past,2017-10-13 12:00:00,9,THE-DAFTAR-COWORKING
244400292,Brainathon - A Meet up to brainstorm ideas!! - Rupali Rotti,past,2017-10-25 12:30:00,8,THE-DAFTAR-COWORKING
244456347,Session on Startup India and Stand Up India Plans,past,2017-10-28 11:30:00,15,THE-DAFTAR-COWORKING
245075750,Visual Thinking Workshop,past,2017-11-18 11:00:00,24,THE-DAFTAR-COWORKING
245558447,Lets Go from HOW to WOW with Kavita Kapoor,past,2017-12-16 10:30:00,30,THE-DAFTAR-COWORKING
246235088,Brainathon - A Meet up to brainstorm ideas!! with Nisarg Pandya,past,2018-01-10 12:30:00,13,THE-DAFTAR-COWORKING
246778526,"Brainathon - A Meet up to brainstorm ideas!! - ""A DSLR for THOUGHTS""!!",past,2018-01-24 12:30:00,10,THE-DAFTAR-COWORKING
ztqghpyxdbmb,Azure Friday Pune,past,2018-02-09 11:00:00,13,THE-DAFTAR-COWORKING
247415522,"CLOUD FORENSICS – Technical challenges, Tools and Solutions",past,2018-02-10 04:30:00,9,THE-DAFTAR-COWORKING
247577625,Importance and Applicability of SEXUAL HARASSMENT Laws in Every Workplace!!,past,2018-02-21 11:30:00,4,THE-DAFTAR-COWORKING
ztqghpyxdbfc,Azure Friday Pune,past,2018-02-23 11:00:00,10,THE-DAFTAR-COWORKING
247950430,NOTHING SELLS LIKE STORIES.. A Special Workshop on Using Audio-Visual Stories,past,2018-02-23 11:00:00,15,THE-DAFTAR-COWORKING
248370917,Workshop with The Citizens of A Sustainable City,past,2018-03-09 10:30:00,2,THE-DAFTAR-COWORKING
ztqghpyxfbmb,Azure Friday Pune,past,2018-03-09 11:00:00,5,THE-DAFTAR-COWORKING
248568200,Sports Laws - Importance & Benefits of Contracts,past,2018-03-17 11:30:00,4,THE-DAFTAR-COWORKING
ztqghpyxfbfc,Azure Friday Pune,past,2018-03-23 11:00:00,15,THE-DAFTAR-COWORKING
ztqghpyxgbjb,Azure Friday Pune,past,2018-04-06 11:00:00,18,THE-DAFTAR-COWORKING
249292131,Minimize your product RISKS & improve ROI with USER EXPERIENCE!!,past,2018-04-06 11:30:00,11,THE-DAFTAR-COWORKING
ztqghpyxgbrb,Azure Friday Pune,past,2018-04-13 11:00:00,6,THE-DAFTAR-COWORKING
qtdtnpyxgbsb,"IOT, Machine Learning, Cloud Integrated Seminar",past,2018-04-14 03:30:00,1,THE-DAFTAR-COWORKING
qtdtnpyxgbsb,"IOT, Machine Learning, Cloud Integrated Seminar",past,2018-04-14 03:30:00,8,THE-DAFTAR-COWORKING
qtdtnpyxgbsb,"IOT, Machine Learning, Cloud Integrated Seminar",past,2018-04-14 03:30:00,1,THE-DAFTAR-COWORKING
236039860,Growth Hacking Talk Series,past,2017-01-10 11:30:00,50,START-UP-WITH-START-UPS
236633789,"BILL CLERICO “Unleashed”– CEO/Founder WePay, Raised $74M, All Before Turning 30!",past,2017-01-12 02:45:00,10,START-UP-WITH-START-UPS
237606000,Branding Hustle,past,2017-02-17 11:30:00,13,START-UP-WITH-START-UPS
237734437,Visual Thinking Workshop,past,2017-02-21 11:30:00,7,START-UP-WITH-START-UPS
238209550,Brainathon - A Meet up to brainstorm ideas!!,past,2017-03-15 11:30:00,10,START-UP-WITH-START-UPS
238034481,Sports Entrepreneurship Meetup 1.0,past,2017-03-17 11:30:00,9,START-UP-WITH-START-UPS
238033920,Microsoft Azure Active Directory Workshop,past,2017-03-18 05:30:00,26,START-UP-WITH-START-UPS
238324726,"The World of Bots, Messenger & More",past,2017-03-22 11:30:00,10,START-UP-WITH-START-UPS
238034139,Software Testing - Unknown but Important,past,2017-03-31 10:30:00,9,START-UP-WITH-START-UPS
239154196,Create an Engaging Chat Bot,past,2017-04-21 11:30:00,12,START-UP-WITH-START-UPS
239294775,CLOUDBREEZE – Simplifying Cloud and Containers,past,2017-04-25 11:30:00,6,START-UP-WITH-START-UPS
239294934,UX Booth by Crive Design Studio,past,2017-04-28 05:30:00,10,START-UP-WITH-START-UPS
240109142,Let's talk GST!!,past,2017-05-26 11:30:00,21,START-UP-WITH-START-UPS
240757754,Introduction to Data Visualization,past,2017-06-23 12:00:00,23,START-UP-WITH-START-UPS
241146057,"MeetUp Azure Cloud Governance, Security and Compliance",past,2017-07-08 05:30:00,25,START-UP-WITH-START-UPS
241359107,SLP EVENT,past,2017-07-08 10:30:00,10,START-UP-WITH-START-UPS
241331702,The Power of Power Business Intelligence - A Hands-On Experience,past,2017-07-12 12:30:00,7,START-UP-WITH-START-UPS
241557792,Funding Fundas for Businesses,past,2017-07-19 10:30:00,23,START-UP-WITH-START-UPS
241785312,Creative Catch Up,past,2017-07-22 11:30:00,7,START-UP-WITH-START-UPS
241998579,"""Brainathon - A Meet up to brainstorm ideas!!""",past,2017-08-02 12:30:00,23,START-UP-WITH-START-UPS
242306549,Deep Dive in B-Plans of Successful Startups,past,2017-08-11 10:30:00,25,START-UP-WITH-START-UPS
